,date,volumeUSD,feesUSD,tvlUSD,txCount,feeTier
182,2021-11-02,88821017.39088303256184501756298387,266463.0521726490976855350526889512,345472682.1581306291731925994608675,559,3000.0
183,2021-11-03,101165725.2727107445256074503788127,303497.1758181322335768223511364392,350411341.3034460893840947581138264,647,3000.0
184,2021-11-04,86391131.18190137401743024987739304,259173.3935457041220522907496321786,351791499.7446436351515087750703583,521,3000.0
185,2021-11-05,60965526.9541689409557114791588515,182896.5808625068228671344374765547,350034939.4983852380079479139693868,451,3000.0
186,2021-11-06,68379476.84643179312652724951881476,205138.4305392953793795817485564439,344166153.9554411319218323522677145,564,3000.0
187,2021-11-07,49075953.30377592207101750495194553,147227.8599113277662130525148558366,346039014.1921722342190454411048799,445,3000.0
188,2021-11-08,53684303.45417468188690907252728794,161052.9103625240456607272175818642,353608159.9225387585587182432650066,474,3000.0
189,2021-11-09,75867249.88201951472118438849398542,227601.7496460585441635531654819558,329715728.9994123173365111349200692,493,3000.0
190,2021-11-10,155727908.1022049170801721726249205,467183.7243066147512405165178747621,326207369.0433924300951812371232072,704,3000.0
191,2021-11-11,60739551.74699035073859799544475735,182218.6552409710522157939863342714,325870054.8183944170175770735024999,421,3000.0
192,2021-11-12,128112982.3059219874217557157251692,384338.9469177659622652671471755066,326241222.5620017808135357229538438,638,3000.0
193,2021-11-13,32583030.90308973640156663364287422,97749.09270926920920469990092862273,322166332.1005990577862060339749771,313,3000.0
194,2021-11-14,60069042.11655548293420328274241185,180207.1263496664488026098482272355,324548684.5694208041187836281873963,421,3000.0
195,2021-11-15,63701504.70902170527829294336787499,191104.5141270651158348788301036249,328126681.9191525916946845020831387,420,3000.0
196,2021-11-16,193042010.8339392981092467925083618,579126.032501817894327740377525084,321687346.4148021603156092537194435,887,3000.0
197,2021-11-17,106617101.1859012394529110942546077,319851.3035577037183587332827638228,347328485.2759387946811641260955671,692,3000.0
198,2021-11-18,120266252.8454846309542067546608857,360798.7585364538928626202639826572,338872872.2428124906261387657467588,771,3000.0
199,2021-11-19,68336178.43317083833443839232563168,205008.5352995125150033151769768952,354269245.2765876754476571338188083,674,3000.0
200,2021-11-20,55566784.66892093664347589469636403,166700.354006762809930427684089092,363935683.5366860529555643559223981,586,3000.0
201,2021-11-21,83250632.97337297876351573488724086,249751.8989201189362905472046617221,358861749.5964060087590676072079341,611,3000.0
202,2021-11-22,94828111.08485073499707073793883721,284484.333254552204991212213816512,346804627.2020134191497679792029872,594,3000.0
203,2021-11-23,103868001.2894721821037632832839172,311604.0038684165463112898498517525,360901570.4461461224278716033671297,583,3000.0
204,2021-11-24,79875323.11199334866456632716336987,239625.9693359800459936989814901099,354803507.5508691581770726808238644,452,3000.0
205,2021-11-25,90728410.08461894395141584435096807,272185.2302538568318542475330529049,366935555.2953442713590828375768751,517,3000.0
206,2021-11-26,153594945.33744673673812036432414,460784.836012340210214361092972422,342726709.9477608400881005531706196,917,3000.0
207,2021-11-27,46759166.78750816954660962868293499,140277.5003625245086398288860488049,341641291.5974819944761234753640811,456,3000.0
208,2021-11-28,84398463.89563436443727695023658794,253195.3916869030933118308507097647,350261419.6080401793871002532354139,596,3000.0
209,2021-11-29,78998058.50627907253080690679715728,236994.1755188372175924207203914727,379935132.9291384598862060963896357,508,3000.0
210,2021-11-30,257801061.0638829770686146090909425,773403.1831916489312058438272728301,386224837.0013651585416733167526368,713,3000.0
211,2021-12-01,196747734.6011420490158583272097937,590243.2038034261470475749816293823,386526408.7258760706742944115901423,624,3000.0
212,2021-12-02,190108078.2733842076720911368272752,570324.2348201526230162734104818248,386956412.0266351687500789805231756,636,3000.0
213,2021-12-03,222375482.5433783174437221226696554,667126.4476301349523311663680089663,417707709.4945200289317800867743177,701,3000.0
214,2021-12-04,381571717.350975803800804154033349,1144715.152052927411402412462100044,402889394.3696244160698902381010661,1192,3000.0
215,2021-12-05,167680485.3385288994220130187310703,503041.4560155866982660390561932087,410758361.1828350027785175612082928,689,3000.0
216,2021-12-06,239006973.0936209196082406400858684,717020.9192808627588247219202576062,431808025.1476982218541165734637256,930,3000.0
217,2021-12-07,127039765.0869161761069870594462163,381119.2952607485283209611783386478,449405056.3263200795944845342266662,633,3000.0
218,2021-12-08,152708438.2616833705579136284209472,458125.3147850501116737408852628423,453377587.072287160830329407720471,670,3000.0
219,2021-12-09,198367119.293045471352577276094208,595101.3578791364140577318282826274,437195596.8665691321742310913030129,711,3000.0
220,2021-12-10,257240428.6550912964363009207876017,771721.2859652738893089027623628063,423979806.5637453269217739177931563,778,3000.0
221,2021-12-11,185854333.2839361291123296682545393,557562.9998518083873369890047636207,438875223.9001734478759057478493645,625,3000.0
222,2021-12-12,77493070.05737338584579401777439752,232479.2101721201575373820533231926,443839614.1037656476937191647473693,431,3000.0
223,2021-12-13,212497559.1950952506335167760143935,637492.6775852857519005503280431785,423077073.1434555354398487900949969,894,3000.0
224,2021-12-14,117671329.2551634880641703076151822,353013.9877654904641925109228455485,395098089.4097352766445998010288222,742,3000.0
225,2021-12-15,206929716.4865450631409392025097011,620789.1494596351894228176075291039,413915219.6144016307189710859649951,775,3000.0
226,2021-12-16,131959416.8175573379089690197610033,395878.2504526720137269070592830092,423824802.8352464535479245502835126,524,3000.0
227,2021-12-17,204521755.6190545803190134982487184,613565.2668571637409570404947461551,420736258.0018304433977134911780729,671,3000.0
228,2021-12-18,135713322.0816276088738963396339958,407139.966244882826621689018901988,426895679.158577639785793917203449,485,3000.0
229,2021-12-19,122671443.5378528367966847194326093,368014.3306135585103900541582978262,427706616.7837068958979825392211256,514,3000.0
230,2021-12-20,158005218.5169910993582311981070962,474015.6555509732980746935943212889,434006331.893783272454242324458404,696,3000.0
231,2021-12-21,87429410.51548524203774697731001967,262288.231546455726113240931930059,433397994.3174150347649092703147849,478,3000.0
232,2021-12-22,70403583.33514058718863724229295973,211210.7500054217615659117268788795,438570858.0612686729578199886001111,387,3000.0
233,2021-12-23,102332850.2164624014736797959314488,306998.5506493872044210393877943474,445516717.1877158703815292929990669,462,3000.0
234,2021-12-24,67070455.84479684323581083757753984,201211.3675343905297074325127326201,438632634.9501659943835984919500463,369,3000.0
235,2021-12-25,61686840.46313219048691974328080379,185060.5213893965714607592298424117,442661578.5969551803029908425627289,331,3000.0
236,2021-12-26,43939840.97364648670072347712003604,131819.5229209394601021704313601082,438790120.2968424510702434319721718,332,3000.0
237,2021-12-27,36117912.81354436169731592098884624,108353.738440633085091947762966539,437557678.952955550296804057253663,315,3000.0
238,2021-12-28,101539975.6637588391259015091103468,304619.9269912765173777045273310392,417394785.3635595409931189288232293,487,3000.0
239,2021-12-29,61528262.68527587179020957245831856,184584.7880558276153706287173749553,401380117.5355876660151355185223873,386,3000.0
240,2021-12-30,55340057.73519387302018217033406508,166020.1732055816190605465110021949,421828872.430316814949383449432516,371,3000.0
241,2021-12-31,99074208.11530210631145994929939639,297222.624345906318934379847898189,407713091.8427500197015000400287617,396,3000.0
242,2022-01-01,45705802.26196465219245091541718463,137117.4067858939565773527462515541,405533873.7000463554529854315889319,323,3000.0
243,2022-01-02,33421708.69330421378231276352291548,100265.1260799126413469382905687467,420029158.22274437426296766709599,216,3000.0
244,2022-01-03,43354339.58898846104669879584647713,130063.0187669653831400963875394315,416468539.2160538439997117324235078,285,3000.0
245,2022-01-04,57048224.83541066993345390029804928,171144.6745062320098003617008941475,422809844.3563740492358574083168083,344,3000.0
246,2022-01-05,185188580.3788488939750865944322484,555565.7411365466819252597832967449,400414689.8722659019179889065356089,575,3000.0
247,2022-01-06,205440131.2492646799952625584416338,616320.3937477940399857876753249002,374335545.7412023416461209104570111,746,3000.0
248,2022-01-07,229187844.5562554102460013052958166,687563.5336687662307380039158874517,332370485.0820013855584528690113168,1050,3000.0
249,2022-01-08,91412986.69136250292533140502156357,274238.9600740875087759942150646904,326310543.1112562788128928574569548,528,3000.0
250,2022-01-09,34607595.3332535408344346445139219,103822.7859997606225033039335417655,330725105.4960739564288445955463514,304,3000.0
251,2022-01-10,114081784.5282538115374092082707723,342245.3535847614346122276248123176,351628406.8745367059225717683776408,583,3000.0
252,2022-01-11,74331085.44005788888614242965637745,222993.2563201736666584272889691319,366037617.0340312334101783216472931,305,3000.0
253,2022-01-12,62103816.15594012619481185543992077,186311.4484678203785844355663197621,354809106.8610365417904774665512509,331,3000.0
254,2022-01-13,67493277.41462953000803154981680029,202479.8322438885900240946494504005,348331832.501989287374875125999474,369,3000.0
255,2022-01-14,59044980.92563416700132478870960377,177134.9427769025010039743661288114,352009573.9523955673852211374624715,371,3000.0
256,2022-01-15,29864034.18064756024783785855168341,89592.10254194268074351357565505019,352903756.9948561775274026619579949,221,3000.0
257,2022-01-16,48096124.51808346551965960580022198,144288.3735542503965589788174006658,354506670.2982360648026345424866591,303,3000.0
258,2022-01-17,66407776.86702067934830592746631013,199223.3306010620380449177823989301,347163138.4650248661105100533904846,455,3000.0
259,2022-01-18,87310854.17333554013107460898124654,261932.5625200066203932238269437401,347634056.2023074018594801896561676,480,3000.0
260,2022-01-19,72355935.2315742957043960460844323,217067.8056947228871131881382532968,341557337.027808420504955134659744,350,3000.0
261,2022-01-20,93801155.99263065193650995815074518,281403.4679778919558095298744522348,334802420.6693294939807198430733244,547,3000.0
262,2022-01-21,464395042.4799869276397392293128955,1393185.127439960782919217687938684,270637524.9707507963522086417422589,1580,3000.0
263,2022-01-22,270534287.506857172254532294545576,811602.8625205715167635968836367272,262239394.6368740420375862383503746,1536,3000.0
264,2022-01-23,58394600.38824733630672717243137969,175183.8011647420089201815172941386,269917319.5144396653071598430376766,534,3000.0
265,2022-01-24,236581110.8267042422521548237587768,709743.3324801127267564644712763312,269992095.7027373007139913191375691,1246,3000.0
266,2022-01-25,108343931.6171601842465168090067022,325031.7948514805527395504270201075,293687707.5108686741300957890492858,653,3000.0
267,2022-01-26,162093164.9775761473535232947576331,486279.4949327284420605698842728986,283965694.7971003614333251502162077,788,3000.0
268,2022-01-27,145031209.4844734019932581968959392,435093.6284534202059797745906878193,294678593.9902190075108679817941962,737,3000.0
269,2022-01-28,108111329.6347140372022719919075044,324333.9889041421116068159757225129,310187953.9510749370778006966249257,563,3000.0
270,2022-01-29,62464423.11230111127092951031193375,187393.2693369033338127885309358011,313563072.2637281722082959054127632,407,3000.0
271,2022-01-30,57991165.49774677952990185083745285,173973.4964932403385897055525123585,312354950.1783901496870571968124903,425,3000.0
272,2022-01-31,66116897.86971955059573852791745157,198350.6936091586517872155837523538,318370607.8863737994345628282725643,386,3000.0
273,2022-02-01,97642183.6985432852455621234722178,292926.5510956298557366863704166537,330960580.3107663319398040927215775,432,3000.0
274,2022-02-02,92016287.73501809401910838082662073,276048.8632050542820573251424798626,331293228.2957511029556388549181424,459,3000.0
275,2022-02-03,78237307.54492291612070536202782643,234711.922634768748362116086083479,330894624.7502104186679431522457174,449,3000.0
276,2022-02-04,91399335.50981550391321333051565109,274198.0065294465117396399915469526,346352138.3203378867396451812766862,515,3000.0
277,2022-02-05,61204090.24031206150309792000846111,183612.270720936184509293760025383,376644457.4455600665665780297387787,377,3000.0
278,2022-02-06,45790130.03385944289183608540956336,137370.3901015783286755082562286901,379201714.026713488735883122459162,370,3000.0
279,2022-02-07,79337094.3865356750668080007292934,238011.2831596070252004240021878798,388551362.8748595462783665145299195,468,3000.0
280,2022-02-08,92581149.76432799977474919484981101,277743.4492929839993242475845494337,388441934.9295451263723371462195575,497,3000.0
281,2022-02-09,69314524.9838194818508187921372678,207943.5749514584455524563764118036,397771055.7345288319917487295759602,388,3000.0
282,2022-02-10,131953798.7287782250491014888765987,395861.3961863346751473044666297961,393629775.942893639182456382297486,501,3000.0
283,2022-02-11,137580631.107269181395330382996854,412741.893321807544185991148990561,386237957.8433795378479248257616371,716,3000.0
284,2022-02-12,84188599.31185634336324027014021438,252565.797935569030089720810420643,383629232.0885392303841159181758626,465,3000.0
285,2022-02-13,46767756.16949805064705708891773139,140303.2685084941519411712667531943,384023297.2339414562339035787561329,314,3000.0
286,2022-02-14,58252134.98781645641751949060367952,174756.4049634493692525584718110384,387421128.0386867543793102403482727,404,3000.0
287,2022-02-15,64684436.67499620890528409685803734,194053.3100249886267158522905741119,404417447.862069715054893672321205,392,3000.0
288,2022-02-16,65890824.75438064645865131935695331,197672.4742631419393759539580708592,401922940.6190992461305719053628087,337,3000.0
289,2022-02-17,107639175.3176336811945309162731333,322917.5259529010435835927488194,387529577.9914543236621386509621867,511,3000.0
290,2022-02-18,84177649.32291374330562456093763916,252532.9479687412299168736828129175,359180020.9064411928258560098189909,460,3000.0
291,2022-02-19,43376438.05350681637796724081195578,130129.3141605204491339017224358676,330269489.8932095308136028995795422,356,3000.0
292,2022-02-20,66579910.89799584531402387148899194,199739.7326939875359420716144669753,320248328.2460421887795650529304725,472,3000.0
293,2022-02-21,144892658.619045118090649127463244,434677.975857135354271947382389733,318158964.0543933716543295434373719,666,3000.0
294,2022-02-22,106904866.6419206609923683587571229,320714.5999257619829771050762713688,323900954.6645759334886032779902408,613,3000.0
295,2022-02-23,72718444.43774102033473815559716651,218155.3333132230610042144667914994,321795841.1410671066755676696897999,465,3000.0
296,2022-02-24,226562353.2416572334923290713089626,679687.0597249717004769872139268852,306921067.0111067396117368748163012,1443,3000.0
297,2022-02-25,122673102.6774606087010040383731625,368019.3080323818261030121151194869,316249742.7404918830206261017714297,691,3000.0
298,2022-02-26,61534823.31985885279408513913586603,184604.4699595765583822554174075983,320292467.6956901387707172676819689,466,3000.0
299,2022-02-27,112603138.0680847241369929045419619,337809.4142042541724109787136258859,310355440.2332054857564685834898317,670,3000.0
300,2022-02-28,102176857.845331752020117156476746,306530.5735359952560603514694302389,328357618.3829614777296828503037867,582,3000.0
301,2022-03-01,82688887.91301113002281315851355034,248066.6637390333900684394755406516,362572637.9547380937760830360352454,635,3000.0
302,2022-03-02,115518728.711536513213827049658304,346556.1861346095396414811489749128,374752099.5734545169714172912411249,636,3000.0
303,2022-03-03,47077417.33498790469282747113000088,141232.2520049637140784824133900024,366070566.0806440515814792585258441,408,3000.0
304,2022-03-04,71469300.58712715356433235767909267,214407.9017613814606929970730372785,351914121.6845710370404753734016096,548,3000.0
305,2022-03-05,25833416.99522031485036355957982621,77500.25098566094455109067873947878,368171109.6794942166643600828190361,343,3000.0
306,2022-03-06,51826019.65050917858556133645765024,155478.0589515275357566840093729504,364668504.4089622857472185453202019,420,3000.0
307,2022-03-07,112197927.5531911995280157494822419,336593.7826595735985840472484467264,357493223.2859402693905059798041843,748,3000.0
308,2022-03-08,133493390.8029762772033894749007681,400480.1724089288316101684247023049,372552428.9937480064893080277616732,758,3000.0
309,2022-03-09,74380474.59661481718785087766148827,223141.4237898444515635526329844635,394859854.2642283678607757495656026,645,3000.0
310,2022-03-10,83646613.31543222832556441278539184,250939.8399462966849766932383561748,381278710.1784393709652907731087541,522,3000.0
311,2022-03-11,75824285.60334204817552732261169582,227472.8568100261445265819678350873,373326312.660378868574408976266517,509,3000.0
312,2022-03-12,24923682.18818174092080480359206664,74771.04656454522276241441077620004,375072056.0126363868618105373570741,348,3000.0
313,2022-03-13,40421407.6787144732701651739433684,121264.223036143419810495521830105,367508799.0244153970131153379062164,346,3000.0
314,2022-03-14,51882088.5137128173863937402212204,155646.265541138452159181220663661,368898998.8844873250392756368276274,515,3000.0
315,2022-03-15,65234530.13716571998171035564495637,195703.5904114971599451310669348698,373083873.4813224287151747130006727,537,3000.0
316,2022-03-16,118709985.1172229620589163261201652,356129.9553516688861767489783604968,391636206.112549300335557572015702,614,3000.0
317,2022-03-17,37496133.87782462194623092457987604,112488.4016334738658386927737396283,395035372.3214027592117696636254872,407,3000.0
318,2022-03-18,54571277.92455005755006626107728171,163713.8337736501726501987832318452,408399997.4009235621096565491315472,577,3000.0
319,2022-03-19,39652352.14744303381105921942321916,118957.0564423291014331776582696577,406680606.456331511093437075543379,490,3000.0
320,2022-03-20,50028777.22267926515205990461390055,150086.3316680377954561797138417012,401219424.2451860056087972766641166,540,3000.0
321,2022-03-21,55082503.16519255875442989816781775,165247.5094955776762632896945034538,406288419.9942613056448969662542408,499,3000.0
322,2022-03-22,71734091.22719614302926706170292531,215202.2736815884290878011851087761,410480242.7735090448822492570210452,565,3000.0
323,2022-03-23,79447198.24865291461305838865101812,238341.594745958743839175165953054,417163398.2275924144543840763499038,538,3000.0
324,2022-03-24,75794582.58451891541185296394636333,227383.7477535567462355588918390898,423568363.8131773898731557975667447,587,3000.0
325,2022-03-25,77344724.8480861172203452685888705,232034.1745442583516610358057666118,410056705.7876335772480415587776966,588,3000.0
326,2022-03-26,19495995.54046264011688916238065746,58487.98662138792035066748714197221,412372110.3722084560356542832675583,430,3000.0
327,2022-03-27,60081673.08096661790197110287397283,180245.019242899853705913308621919,421901546.8855614754240642518019498,670,3000.0
328,2022-03-28,72581670.57220007771410276887567635,217745.011716600233142308306627029,413650200.9543136268102135701538155,685,3000.0
329,2022-03-29,85267532.93461203035350868752199488,255802.5988038360910605260625659853,419087185.0795634983616913378055603,709,3000.0
330,2022-03-30,71710298.7987459559853171850824042,215130.896396237867955951555247212,414566103.9646649872230791502518884,550,3000.0
331,2022-03-31,74216107.45148117601386522733645755,222648.3223544435280415956820093726,407122034.3120422044512374331089876,505,3000.0
332,2022-04-01,89877730.13371626197077547010534833,269633.1904011487859123264103160445,416561469.9780610322681082085080083,597,3000.0
333,2022-04-02,78509945.43789443394629364499100637,235529.8363136833018388809349730191,418925991.1329150541623122157685668,436,3000.0
334,2022-04-03,58028917.18495498853806823053906581,174086.7515548649656142046916171977,421742712.3740570938486469732091346,377,3000.0
335,2022-04-04,66178959.5608694711284966778363182,198536.8786826084133854900335089548,426036130.6737485701401365953255943,403,3000.0
336,2022-04-05,76392651.15831620884636978009988897,229177.9534749486265391093402996665,421401126.2818076276925684894074229,405,3000.0
337,2022-04-06,175452494.307907252570197656337719,526357.4829237217577105929690131568,407652396.5105662643813646563727395,726,3000.0
338,2022-04-07,95504017.5345200804348647417459436,286512.05260356024130459422523783,410612640.0958545146658553106202201,503,3000.0
339,2022-04-08,95374073.47625302312461193352676803,286122.2204287590693738358005803048,408006633.9211772936076565984289905,481,3000.0
340,2022-04-09,38316030.67118854082874451695253483,114948.0920135656224862335508576044,420935753.92232958128098173301446,288,3000.0
341,2022-04-10,44786602.58034259761153841229920544,134359.8077410277928346152368976162,412782497.5141751795798111310480037,442,3000.0
342,2022-04-11,119796664.9054026880555222775412829,359389.9947162080641665668326238481,393322949.8956671843930633331587403,699,3000.0
343,2022-04-12,83234473.09579046901224051870528648,249703.4192873714070367215561158597,402943520.8680690159072709479793556,569,3000.0
344,2022-04-13,79608325.32706697870276808040542747,238824.9759812009361083042412162821,410308556.1232373185368562079856288,461,3000.0
345,2022-04-14,46845984.34419400869480169790775915,140537.9530325820260844050937232777,402246450.2905768556720434196630748,351,3000.0
346,2022-04-15,38378838.38266532159711617973820065,115136.515147995964791348539214602,405396625.9383936226462113518102093,262,3000.0
347,2022-04-16,21838605.45681525888664904011720269,65515.81637044577665994712035160812,406012896.7031584594271262804632396,266,3000.0
348,2022-04-17,82810873.21769738568505885509322009,248432.6196530921570551765652796602,400812060.8435964690167158437264752,450,3000.0
349,2022-04-18,57909326.36448519180087661556876491,173727.9790934555754026298467062951,403835865.2566374866680596613534417,522,3000.0
350,2022-04-19,42493474.76078375613716677662666933,127480.4242823512684115003298800081,406783325.280732040626954137663579,310,3000.0
351,2022-04-20,61204381.683637822106019868731922,183613.1450509134663180596061957656,405116448.0229444555392458433219386,374,3000.0
352,2022-04-21,82800373.86422073897598621817513965,248401.1215926622169279586545254188,398085964.8351267795412909634306219,475,3000.0
353,2022-04-22,56139758.19204355709837826713601599,168419.2745761306712951348014080472,396214485.3535032418899081070833419,445,3000.0
354,2022-04-23,18161824.92472786372747611138919717,54485.47477418359118242833416759157,395931933.8008968050097976427407214,322,3000.0
355,2022-04-24,22118485.15903969359672761749163909,66355.45547711908079018285247491713,395628265.6128858028860454819938974,327,3000.0
356,2022-04-25,73065169.41264400554748029979819571,219195.5082379320166424408993945876,403236778.7271278687725455146858207,514,3000.0
357,2022-04-26,71535009.71175983421461243878864128,214605.0291352795026438373163659236,390231069.1728057310064462538237847,565,3000.0
358,2022-04-27,54855101.90916215250558008413900971,164565.3057274864575167402524170291,415577601.7982706764222564595930309,437,3000.0
359,2022-04-28,58302959.64117195851659556143249423,174908.8789235158755497866842974823,388755554.8037982530890586090076121,484,3000.0
360,2022-04-29,43973575.80947444045349325008719901,131920.7274284233213604797502615974,384705459.1039645737730873447988439,472,3000.0
361,2022-04-30,45643444.34521984900493429719257648,136930.3330356595470148028915777295,387088753.7453423987708456099571907,474,3000.0
362,2022-05-01,42433820.9062810641658668224830536,127301.4627188431924976004674491609,396092845.1570735759478229508484319,340,3000.0
363,2022-05-02,48844208.29692082683368576041914491,146532.6248907624805010572812574351,399679290.3840825084988960556330263,348,3000.0
364,2022-05-03,28157468.9873618967938548912520482,84472.40696208569038156467375614468,392868918.1605637616033088038759393,306,3000.0
365,2022-05-04,1160395.154963248723291230661013845,3481.185464889746169873691983041534,393254079.167607182514710676924289,19,3000.0
